timestamp,loft_temperature,mid_tank_temperature,cupboard_temperature,gas_boiler_temperature,boiler_return_temperature,wood_burner_temperature,shower_output_temperature
2021-08-26T18:56:00Z,21.31,62.69,39.56,62.81,36.25,62.94,42.12
2021-08-26T18:57:00Z,21.25,62.69,39.56,62.81,36.25,62.94,42.06
2021-08-26T18:59:00Z,21.19,62.69,39.56,62.81,36.12,62.88,42.00
2021-08-26T19:00:00Z,21.25,62.69,39.50,62.81,36.12,62.88,41.94
2021-08-26T19:01:00Z,21.25,62.69,39.50,62.81,36.19,62.88,41.88
2021-08-26T19:02:00Z,21.25,62.69,39.50,62.81,36.12,62.88,41.81
2021-08-26T19:04:00Z,21.19,62.69,39.50,62.81,36.19,62.88,41.75
2021-08-26T19:05:00Z,21.12,62.69,39.50,62.81,36.06,62.88,41.69
2021-08-26T19:06:00Z,21.12,62.62,39.44,62.81,36.00,62.88,41.62
2021-08-26T19:07:00Z,21.06,62.62,39.44,62.81,36.00,62.88,41.56
2021-08-26T19:09:00Z,21.00,62.62,39.44,62.75,36.00,62.88,41.50
2021-08-26T19:10:00Z,21.06,62.62,39.44,62.81,35.94,62.88,41.44
2021-08-26T19:11:00Z,21.06,62.62,39.44,62.81,36.00,62.88,41.38
2021-08-26T19:12:00Z,21.06,62.62,39.44,62.75,35.94,62.81,41.31
2021-08-26T19:13:00Z,21.06,62.62,39.44,62.75,35.88,62.81,41.31
2021-08-26T19:15:00Z,21.06,62.62,39.38,62.75,35.88,62.81,41.19
2021-08-26T19:16:00Z,21.06,62.62,39.38,62.75,35.88,62.81,41.12
2021-08-26T19:17:00Z,21.00,62.62,39.38,62.69,35.94,62.81,41.06
2021-08-26T19:18:00Z,21.00,62.56,39.38,62.69,35.88,62.81,41.00
2021-08-26T19:20:00Z,21.00,62.56,39.31,62.69,35.94,62.81,40.94
2021-08-26T19:21:00Z,20.94,62.56,39.25,62.69,35.88,62.75,40.94
2021-08-26T19:22:00Z,20.94,62.56,39.25,62.69,35.88,62.75,40.88
2021-08-26T19:23:00Z,20.88,62.56,39.25,62.69,35.88,62.75,40.81
2021-08-26T19:25:00Z,20.88,62.56,39.25,62.69,35.88,62.75,40.75
2021-08-26T19:26:00Z,20.81,62.50,39.25,62.69,35.88,62.75,40.69
2021-08-26T19:27:00Z,20.88,62.56,39.25,62.69,35.81,62.75,40.62
2021-08-26T19:28:00Z,20.94,62.50,39.19,62.62,35.81,62.75,40.62
2021-08-26T19:29:00Z,20.88,62.56,39.25,62.62,35.81,62.75,40.56
2021-08-26T19:31:00Z,20.81,62.50,39.19,62.62,35.75,62.75,40.50
2021-08-26T19:32:00Z,20.81,62.50,39.19,62.62,35.75,62.75,40.50
2021-08-26T19:33:00Z,20.81,62.50,39.25,62.62,35.75,62.75,40.38
2021-08-26T19:34:00Z,20.81,62.50,39.19,62.62,35.69,62.69,40.38
2021-08-26T19:36:00Z,20.88,62.50,39.12,62.62,35.69,62.69,40.31
2021-08-26T19:37:00Z,20.88,62.44,39.12,62.62,35.69,62.69,40.25
2021-08-26T19:38:00Z,20.88,62.44,39.12,62.62,35.69,62.69,40.19
2021-08-26T19:39:00Z,20.88,62.44,39.12,62.62,35.62,62.69,40.19
2021-08-26T19:41:00Z,20.94,62.44,39.12,62.56,35.56,62.69,40.19
2021-08-26T19:42:00Z,20.88,62.44,39.06,62.56,35.56,62.69,40.12
2021-08-26T19:43:00Z,20.88,62.44,39.12,62.56,35.50,62.69,40.06
2021-08-26T19:44:00Z,20.81,62.44,39.12,62.56,35.50,62.62,40.00
2021-08-26T19:46:00Z,20.81,62.44,39.06,62.56,35.50,62.62,40.00
2021-08-26T19:47:00Z,20.75,62.44,39.06,62.56,35.50,62.62,39.94
2021-08-26T19:48:00Z,20.75,62.44,39.06,62.56,35.44,62.62,39.94
2021-08-26T19:49:00Z,20.81,62.44,39.00,62.56,35.50,62.62,39.88
2021-08-26T19:50:00Z,20.75,62.44,39.00,62.56,35.44,62.62,39.88
2021-08-26T19:52:00Z,20.75,62.44,39.00,62.5,35.44,62.62,39.81
2021-08-26T19:53:00Z,20.69,62.44,39.00,62.5,35.50,62.62,39.81
2021-08-26T19:54:00Z,20.56,62.38,39.00,62.5,35.44,62.62,39.75
2021-08-26T19:55:00Z,20.56,62.38,39.00,62.5,35.44,62.56,39.69
2021-08-26T19:57:00Z,20.56,62.38,38.94,62.5,35.38,62.56,39.69
2021-08-26T19:58:00Z,20.62,62.38,38.94,62.5,35.44,62.56,39.62
2021-08-26T19:59:00Z,20.62,62.38,38.94,62.5,35.38,62.56,39.62
2021-08-26T20:00:00Z,20.62,62.38,38.94,62.5,35.38,62.56,39.56
2021-08-26T20:02:00Z,20.69,62.38,38.94,62.5,35.38,62.56,39.50
2021-08-26T20:03:00Z,20.69,62.38,38.94,62.5,35.38,62.56,39.50
2021-08-26T20:04:00Z,20.69,62.31,38.94,62.44,35.31,62.56,39.44
2021-08-26T20:05:00Z,20.62,62.31,38.94,62.44,35.31,62.50,39.38
2021-08-26T20:06:00Z,20.62,62.31,38.88,62.44,35.38,62.50,39.38
2021-08-26T20:08:00Z,20.50,62.31,38.88,62.44,35.31,62.50,39.38
2021-08-26T20:09:00Z,20.56,62.31,38.88,62.44,35.25,62.50,39.31
2021-08-26T20:10:00Z,20.56,62.31,38.81,62.44,35.38,62.50,39.31
2021-08-26T20:11:00Z,20.56,62.31,38.81,62.44,35.38,62.50,39.31
2021-08-26T20:13:00Z,20.56,62.31,38.81,62.44,35.38,62.50,39.25
2021-08-26T20:14:00Z,20.56,62.31,38.81,62.44,35.38,62.50,39.19
2021-08-26T20:15:00Z,20.56,62.31,38.81,62.38,35.38,62.50,39.19
2021-08-26T20:16:00Z,20.62,62.31,38.81,62.44,35.31,62.50,39.12
2021-08-26T20:18:00Z,20.62,62.25,38.81,62.38,35.25,62.50,39.12
2021-08-26T20:19:00Z,20.62,62.31,38.81,62.38,35.25,62.44,39.06
2021-08-26T20:20:00Z,20.62,62.31,38.75,62.38,35.19,62.44,39.00
2021-08-26T20:21:00Z,20.56,62.25,38.75,62.38,35.12,62.44,39.00
2021-08-26T20:22:00Z,20.56,62.25,38.75,62.38,35.19,62.44,39.00
2021-08-26T20:24:00Z,20.56,62.25,38.75,62.38,35.12,62.44,39.00
2021-08-26T20:25:00Z,20.56,62.25,38.75,62.38,35.12,62.44,38.94
2021-08-26T20:26:00Z,20.56,62.25,38.75,62.38,35.12,62.44,38.88
2021-08-26T20:27:00Z,20.56,62.25,38.75,62.38,35.06,62.44,38.88
2021-08-26T20:29:00Z,20.56,62.25,38.75,62.31,35.06,62.38,38.88
2021-08-26T20:30:00Z,20.56,62.19,38.75,62.31,35.06,62.38,38.81
2021-08-26T20:31:00Z,20.44,62.25,38.69,62.31,35.00,62.38,38.75
2021-08-26T20:32:00Z,20.38,62.19,38.69,62.31,35.00,62.38,38.75
2021-08-26T20:34:00Z,20.38,62.19,38.69,62.31,34.94,62.38,38.75
2021-08-26T20:35:00Z,20.44,62.19,38.69,62.31,35.00,62.38,38.69
2021-08-26T20:36:00Z,20.38,62.19,38.69,62.31,35.00,62.38,38.69
2021-08-26T20:37:00Z,20.38,62.19,38.62,62.31,35.00,62.38,38.69
2021-08-26T20:39:00Z,20.38,62.12,38.62,62.31,35.00,62.38,38.62
2021-08-26T20:40:00Z,20.44,62.12,38.62,62.25,35.00,62.38,38.62
2021-08-26T20:41:00Z,20.44,62.12,38.62,62.25,34.94,62.31,38.56
2021-08-26T20:42:00Z,20.44,62.12,38.62,62.25,34.94,62.31,38.56
2021-08-26T20:43:00Z,20.44,62.12,38.62,62.25,34.94,62.31,38.50
2021-08-26T20:45:00Z,20.44,62.12,38.56,62.25,34.94,62.31,38.50
2021-08-26T20:46:00Z,20.44,62.12,38.56,62.25,34.94,62.31,38.50
2021-08-26T20:47:00Z,20.38,62.12,38.56,62.25,34.94,62.31,38.44
2021-08-26T20:48:00Z,20.38,62.06,38.56,62.25,34.88,62.31,38.44
2021-08-26T20:50:00Z,20.44,62.06,38.56,62.25,34.88,62.25,38.38
2021-08-26T20:51:00Z,20.44,62.12,38.50,62.19,34.94,62.25,38.38
2021-08-26T20:52:00Z,20.38,62.06,38.56,62.19,34.88,62.25,38.38
2021-08-26T20:53:00Z,20.38,62.06,38.56,62.19,34.94,62.25,38.31
2021-08-26T20:55:00Z,20.38,62.06,38.50,62.19,34.94,62.25,38.31
2021-08-26T20:56:00Z,20.44,62.06,38.50,62.19,34.94,62.25,38.25
2021-08-26T20:57:00Z,20.44,62.06,38.50,62.19,34.94,62.25,38.25
2021-08-26T20:58:00Z,20.44,62.06,38.50,62.19,34.81,62.25,38.25
2021-08-26T20:59:00Z,20.50,62.06,38.50,62.19,34.81,62.25,38.25
2021-08-26T21:01:00Z,20.50,62.06,38.44,62.19,34.75,62.25,38.19
2021-08-26T21:02:00Z,20.50,62.00,38.50,62.19,34.81,62.25,38.19
2021-08-26T21:03:00Z,20.50,62.06,38.44,62.19,34.75,62.19,38.19
2021-08-26T21:04:00Z,20.50,62.06,38.50,62.19,34.81,62.25,38.12
2021-08-26T21:06:00Z,20.50,62.00,38.44,62.12,34.75,62.19,38.12
2021-08-26T21:07:00Z,20.50,62.00,38.44,62.12,34.75,62.19,38.06
2021-08-26T21:08:00Z,20.50,62.00,38.38,62.12,34.81,62.19,38.06
2021-08-26T21:09:00Z,20.50,62.00,38.38,62.12,34.75,62.19,38.06
2021-08-26T21:11:00Z,20.50,62.00,38.38,62.12,34.75,62.19,38.06
2021-08-26T21:12:00Z,20.44,61.94,38.38,62.12,34.75,62.19,38.00
2021-08-26T21:13:00Z,20.44,61.94,38.38,62.12,34.75,62.19,37.94
2021-08-26T21:14:00Z,20.38,61.94,38.38,62.06,34.69,62.19,37.94
2021-08-26T21:15:00Z,20.38,61.94,38.38,62.06,34.62,62.19,37.94
2021-08-26T21:17:00Z,20.38,61.94,38.31,62.06,34.75,62.19,37.88
2021-08-26T21:18:00Z,20.25,61.94,38.31,62.06,34.75,62.19,37.88
2021-08-26T21:19:00Z,20.25,61.94,38.38,62.06,34.75,62.12,37.88
2021-08-26T21:20:00Z,20.19,61.94,38.31,62.06,34.75,62.12,37.81
2021-08-26T21:22:00Z,20.25,61.94,38.31,62.06,34.69,62.12,37.88
2021-08-26T21:23:00Z,20.25,61.94,38.31,62.06,34.62,62.12,37.81
2021-08-26T21:24:00Z,20.25,61.88,38.31,62.06,34.69,62.12,37.81
2021-08-26T21:25:00Z,20.25,61.88,38.31,62.06,34.62,62.12,37.81
2021-08-26T21:27:00Z,20.25,61.88,38.31,62.06,34.56,62.12,37.75
2021-08-26T21:28:00Z,20.25,61.88,38.25,62.0,34.56,62.06,37.69
2021-08-26T21:29:00Z,20.25,61.88,38.31,62.0,34.56,62.06,37.69
2021-08-26T21:30:00Z,20.25,61.88,38.25,62.0,34.62,62.12,37.69
2021-08-26T21:31:00Z,20.12,61.88,38.31,62.0,34.56,62.06,37.69
2021-08-26T21:33:00Z,20.06,61.88,38.25,62.0,34.50,62.06,37.62
2021-08-26T21:34:00Z,20.06,61.88,38.25,62.0,34.56,62.06,37.62
2021-08-26T21:35:00Z,20.06,61.88,38.19,62.0,34.56,62.06,37.62
2021-08-26T21:36:00Z,20.00,61.88,38.25,62.0,34.56,62.06,37.62
2021-08-26T21:38:00Z,20.00,61.88,38.25,61.94,34.56,62.06,37.56
2021-08-26T21:39:00Z,19.94,61.88,38.19,61.94,34.56,62.00,37.56
2021-08-26T21:40:00Z,19.94,61.81,38.19,61.94,34.56,62.00,37.56
2021-08-26T21:41:00Z,20.00,61.81,38.19,61.94,34.50,62.00,37.56
2021-08-26T21:43:00Z,19.94,61.81,38.12,61.94,34.50,62.00,37.56
2021-08-26T21:44:00Z,19.94,61.81,38.19,61.94,34.56,62.00,37.56
2021-08-26T21:45:00Z,19.94,61.81,38.12,61.94,34.50,62.00,37.50
2021-08-26T21:46:00Z,20.00,61.75,38.12,61.94,34.50,62.00,37.50
2021-08-26T21:47:00Z,20.06,61.81,38.12,61.94,34.50,62.00,37.44
2021-08-26T21:49:00Z,20.06,61.81,38.12,61.94,34.50,62.00,37.44
2021-08-26T21:50:00Z,20.00,61.81,38.12,61.88,34.44,62.00,37.44
2021-08-26T21:51:00Z,20.00,61.75,38.12,61.88,34.50,61.94,37.44
2021-08-26T21:52:00Z,20.00,61.75,38.12,61.88,34.44,62.00,37.44
2021-08-26T21:54:00Z,19.94,61.75,38.12,61.88,34.50,62.00,37.44
2021-08-26T21:55:00Z,20.00,61.75,38.12,61.88,34.50,61.94,37.38
2021-08-26T21:56:00Z,20.00,61.75,38.06,61.88,34.44,61.94,37.38
2021-08-26T21:57:00Z,19.94,61.69,38.06,61.88,34.44,61.94,37.31
2021-08-26T21:59:00Z,19.94,61.75,38.12,61.88,34.44,61.94,37.31
2021-08-26T22:00:00Z,20.00,61.69,38.12,61.88,34.38,61.94,37.31
2021-08-26T22:01:00Z,20.00,61.69,38.06,61.88,34.31,61.94,37.31
2021-08-26T22:02:00Z,20.00,61.69,38.00,61.88,34.31,61.94,37.31
2021-08-26T22:03:00Z,20.00,61.69,38.06,61.88,34.31,61.94,37.31
2021-08-26T22:05:00Z,20.00,61.69,38.00,61.81,34.31,61.94,37.25
2021-08-26T22:06:00Z,20.00,61.69,38.00,61.81,34.31,61.88,37.31
2021-08-26T22:07:00Z,20.00,61.69,38.00,61.81,34.31,61.88,37.25
2021-08-26T22:08:00Z,20.00,61.69,38.06,61.81,34.31,61.88,37.25
2021-08-26T22:10:00Z,20.00,61.69,38.00,61.81,34.31,61.88,37.25
2021-08-26T22:11:00Z,20.00,61.69,37.94,61.81,34.25,61.88,37.19
2021-08-26T22:12:00Z,20.00,61.69,38.00,61.81,34.31,61.88,37.19
2021-08-26T22:13:00Z,20.00,61.69,38.00,61.81,34.31,61.88,37.19
2021-08-26T22:15:00Z,19.88,61.69,38.00,61.75,34.25,61.88,37.19
2021-08-26T22:16:00Z,19.81,61.69,37.94,61.81,34.31,61.81,37.19
2021-08-26T22:17:00Z,19.75,61.62,38.00,61.75,34.25,61.81,37.19
2021-08-26T22:18:00Z,19.75,61.62,37.94,61.75,34.25,61.81,37.12
2021-08-26T22:20:00Z,19.69,61.62,37.94,61.75,34.19,61.81,37.12
2021-08-26T22:21:00Z,19.62,61.62,37.94,61.75,34.19,61.81,37.06
2021-08-26T22:22:00Z,19.62,61.62,37.88,61.75,34.19,61.81,37.06
2021-08-26T22:23:00Z,19.62,61.56,37.94,61.75,34.25,61.81,37.00
2021-08-26T22:24:00Z,19.62,61.56,37.94,61.75,34.19,61.81,37.06
2021-08-26T22:26:00Z,19.56,61.56,37.88,61.75,34.19,61.81,37.06
2021-08-26T22:27:00Z,19.50,61.56,37.88,61.75,34.12,61.75,37.06
2021-08-26T22:28:00Z,19.50,61.56,37.88,61.69,34.12,61.75,37.00
2021-08-26T22:29:00Z,19.62,61.56,37.88,61.69,34.19,61.75,37.00
2021-08-26T22:31:00Z,19.69,61.56,37.88,61.69,34.12,61.75,37.00
2021-08-26T22:32:00Z,19.69,61.56,37.88,61.69,34.12,61.75,36.94
2021-08-26T22:33:00Z,19.69,61.50,37.88,61.69,34.00,61.75,36.94
2021-08-26T22:34:00Z,19.62,61.50,37.81,61.69,34.06,61.75,36.94
2021-08-26T22:36:00Z,19.62,61.50,37.81,61.69,34.06,61.75,36.94
2021-08-26T22:37:00Z,19.62,61.50,37.81,61.62,34.00,61.75,36.88
2021-08-26T22:38:00Z,19.44,61.50,37.81,61.69,33.94,61.75,36.94
2021-08-26T22:39:00Z,19.44,61.50,37.81,61.62,33.94,61.69,36.88
2021-08-26T22:40:00Z,19.50,61.50,37.81,61.62,33.94,61.75,36.88
2021-08-26T22:42:00Z,19.50,61.50,37.81,61.62,33.94,61.69,36.88
2021-08-26T22:43:00Z,19.50,61.50,37.81,61.62,33.94,61.69,36.88
2021-08-26T22:44:00Z,19.50,61.50,37.75,61.62,33.88,61.69,36.81
2021-08-26T22:45:00Z,19.44,61.50,37.75,61.62,33.88,61.69,36.81
2021-08-26T22:47:00Z,19.31,61.50,37.75,61.62,33.81,61.69,36.81
2021-08-26T22:48:00Z,19.19,61.44,37.75,61.62,33.81,61.69,36.81
2021-08-26T22:49:00Z,19.19,61.44,37.75,61.62,33.81,61.69,36.81
2021-08-26T22:50:00Z,19.25,61.44,37.75,61.56,33.81,61.69,36.81
2021-08-26T22:52:00Z,19.31,61.44,37.75,61.56,33.81,61.69,36.75
2021-08-26T22:53:00Z,19.31,61.44,37.75,61.56,33.75,61.62,36.75
2021-08-26T22:54:00Z,19.25,61.44,37.75,61.62,33.75,61.62,36.75
2021-08-26T22:55:00Z,19.31,61.44,37.69,61.56,33.75,61.62,36.75
2021-08-26T22:56:00Z,19.19,61.44,37.69,61.56,33.81,61.62,36.75
2021-08-26T22:58:00Z,19.12,61.44,37.69,61.56,33.75,61.62,36.69
2021-08-26T22:59:00Z,19.12,61.38,37.69,61.56,33.69,61.62,36.69
2021-08-26T23:00:00Z,19.06,61.38,37.69,61.56,33.81,61.62,36.69
2021-08-26T23:01:00Z,19.06,61.44,37.69,61.5,33.75,61.62,36.69
2021-08-26T23:03:00Z,19.12,61.38,37.69,61.56,33.75,61.62,36.69
2021-08-26T23:04:00Z,19.12,61.38,37.62,61.5,33.81,61.62,36.62
2021-08-26T23:05:00Z,19.12,61.38,37.69,61.5,33.75,61.56,36.62
2021-08-26T23:06:00Z,19.19,61.38,37.69,61.5,33.75,61.56,36.62
2021-08-26T23:08:00Z,19.19,61.38,37.62,61.5,33.69,61.56,36.56
2021-08-26T23:09:00Z,19.19,61.38,37.62,61.5,33.69,61.56,36.56
2021-08-26T23:10:00Z,19.25,61.38,37.56,61.5,33.69,61.56,36.56
2021-08-26T23:11:00Z,19.19,61.31,37.56,61.5,33.69,61.56,36.56
2021-08-26T23:12:00Z,19.12,61.31,37.56,61.44,33.69,61.56,36.56
2021-08-26T23:14:00Z,19.06,61.31,37.56,61.5,33.62,61.56,36.56
2021-08-26T23:15:00Z,19.06,61.31,37.56,61.5,33.62,61.56,36.56
2021-08-26T23:16:00Z,19.12,61.31,37.50,61.44,33.62,61.50,36.50
2021-08-26T23:17:00Z,19.12,61.31,37.56,61.44,33.56,61.50,36.50
2021-08-26T23:19:00Z,19.19,61.31,37.50,61.44,33.62,61.50,36.50
2021-08-26T23:20:00Z,19.19,61.31,37.56,61.44,33.56,61.50,36.50
2021-08-26T23:21:00Z,19.19,61.25,37.56,61.44,33.56,61.50,36.44
2021-08-26T23:22:00Z,19.12,61.25,37.50,61.44,33.56,61.50,36.44
2021-08-26T23:24:00Z,19.12,61.25,37.44,61.44,33.56,61.50,36.44
2021-08-26T23:25:00Z,19.12,61.25,37.50,61.44,33.56,61.50,36.44
2021-08-26T23:26:00Z,19.06,61.25,37.50,61.44,33.56,61.50,36.44
2021-08-26T23:27:00Z,19.00,61.25,37.50,61.38,33.56,61.50,36.44
2021-08-26T23:29:00Z,18.88,61.25,37.44,61.38,33.50,61.44,36.44
2021-08-26T23:30:00Z,18.81,61.25,37.50,61.38,33.50,61.44,36.38
2021-08-26T23:31:00Z,18.75,61.25,37.44,61.38,33.50,61.44,36.38
2021-08-26T23:32:00Z,18.88,61.19,37.44,61.38,33.50,61.44,36.38
2021-08-26T23:33:00Z,18.94,61.19,37.38,61.38,33.50,61.44,36.38
2021-08-26T23:35:00Z,18.88,61.19,37.44,61.38,33.50,61.44,36.38
2021-08-26T23:36:00Z,18.88,61.19,37.44,61.31,33.50,61.44,36.38
2021-08-26T23:37:00Z,18.88,61.19,37.44,61.31,33.50,61.44,36.31
2021-08-26T23:38:00Z,18.88,61.19,37.44,61.31,33.50,61.44,36.31
2021-08-26T23:40:00Z,18.88,61.19,37.44,61.31,33.44,61.38,36.25
2021-08-26T23:41:00Z,18.88,61.19,37.38,61.31,33.44,61.38,36.25
2021-08-26T23:42:00Z,18.81,61.19,37.38,61.31,33.44,61.38,36.31
2021-08-26T23:43:00Z,18.75,61.19,37.38,61.31,33.38,61.38,36.25
2021-08-26T23:45:00Z,18.75,61.12,37.38,61.31,33.38,61.38,36.25
2021-08-26T23:46:00Z,18.75,61.12,37.38,61.31,33.38,61.38,36.25
2021-08-26T23:47:00Z,18.88,61.12,37.38,61.31,33.38,61.38,36.25
2021-08-26T23:48:00Z,18.81,61.12,37.38,61.31,33.31,61.38,36.25
2021-08-26T23:49:00Z,18.81,61.12,37.38,61.25,33.31,61.38,36.19
2021-08-26T23:51:00Z,18.81,61.12,37.38,61.25,33.31,61.31,36.19
2021-08-26T23:52:00Z,18.81,61.12,37.31,61.25,33.31,61.31,36.19
2021-08-26T23:53:00Z,18.88,61.12,37.31,61.25,33.31,61.31,36.19
2021-08-26T23:54:00Z,18.81,61.12,37.31,61.25,33.25,61.31,36.19
2021-08-26T23:56:00Z,18.81,61.12,37.31,61.25,33.19,61.31,36.12
2021-08-26T23:57:00Z,18.88,61.06,37.31,61.25,33.25,61.31,36.12
2021-08-26T23:58:00Z,18.81,61.06,37.25,61.25,33.25,61.31,36.12
2021-08-26T23:59:00Z,18.69,61.06,37.31,61.25,33.25,61.31,36.12
2021-08-27T00:01:00Z,18.62,61.06,37.25,61.25,33.25,61.31,36.12
2021-08-27T00:02:00Z,18.56,61.06,37.31,61.25,33.19,61.31,36.12
2021-08-27T00:03:00Z,18.44,61.06,37.25,61.19,33.19,61.31,36.12
2021-08-27T00:04:00Z,18.38,61.06,37.25,61.19,33.19,61.25,36.06
2021-08-27T00:05:00Z,18.31,61.00,37.25,61.19,33.19,61.25,36.06
2021-08-27T00:07:00Z,18.38,61.00,37.25,61.19,33.19,61.25,36.06
2021-08-27T00:08:00Z,18.25,61.00,37.25,61.19,33.19,61.25,36.00
2021-08-27T00:09:00Z,18.25,61.00,37.25,61.19,33.19,61.25,36.00
2021-08-27T00:10:00Z,18.19,61.00,37.19,61.19,33.19,61.25,36.06
2021-08-27T00:12:00Z,18.19,61.00,37.19,61.19,33.19,61.25,36.00
2021-08-27T00:13:00Z,18.31,61.00,37.19,61.12,33.12,61.25,36.00
2021-08-27T00:14:00Z,18.38,61.00,37.19,61.12,33.12,61.25,36.00
2021-08-27T00:15:00Z,18.44,60.94,37.19,61.12,33.19,61.19,36.00
2021-08-27T00:17:00Z,18.44,60.94,37.25,61.12,33.12,61.25,36.00
2021-08-27T00:18:00Z,18.50,60.94,37.25,61.12,33.06,61.19,35.94
2021-08-27T00:19:00Z,18.44,60.94,37.19,61.12,33.06,61.19,36.00
2021-08-27T00:20:00Z,18.38,60.94,37.19,61.12,33.00,61.19,35.94
2021-08-27T00:21:00Z,18.31,60.94,37.19,61.12,33.00,61.19,35.94
2021-08-27T00:23:00Z,18.25,60.94,37.19,61.12,33.06,61.19,35.88
2021-08-27T00:24:00Z,18.25,60.94,37.19,61.06,33.06,61.19,35.94
2021-08-27T00:25:00Z,18.38,60.94,37.19,61.06,33.06,61.19,35.88
2021-08-27T00:26:00Z,18.31,60.94,37.12,61.06,33.06,61.12,35.94
2021-08-27T00:28:00Z,18.25,60.94,37.19,61.06,33.00,61.12,35.88
2021-08-27T00:29:00Z,18.19,60.94,37.12,61.06,32.94,61.12,35.88
2021-08-27T00:30:00Z,18.19,60.94,37.12,61.06,33.00,61.12,35.88
2021-08-27T00:31:00Z,18.19,60.94,37.12,61.06,33.00,61.12,35.88
2021-08-27T00:33:00Z,18.06,60.88,37.06,61.06,32.94,61.12,35.88
2021-08-27T00:34:00Z,18.00,60.88,37.12,61.06,32.94,61.12,35.88
2021-08-27T00:35:00Z,18.12,60.88,37.06,61.06,32.94,61.12,35.88
2021-08-27T00:36:00Z,18.19,60.88,37.06,61.06,32.88,61.06,35.81
2021-08-27T00:37:00Z,18.12,60.88,37.06,61.06,32.88,61.12,35.81
2021-08-27T00:39:00Z,18.06,60.88,37.06,61.0,32.81,61.06,35.81
2021-08-27T00:40:00Z,18.00,60.81,37.00,61.0,32.81,61.12,35.81
2021-08-27T00:41:00Z,17.88,60.88,37.00,61.0,32.88,61.12,35.81
2021-08-27T00:42:00Z,17.94,60.88,37.00,61.0,32.81,61.06,35.75
2021-08-27T00:44:00Z,18.00,60.81,37.06,61.0,32.88,61.06,35.75
2021-08-27T00:45:00Z,17.94,60.81,37.00,61.0,32.81,61.06,35.81
2021-08-27T00:46:00Z,17.94,60.81,37.00,61.0,32.81,61.06,35.75
2021-08-27T00:47:00Z,18.06,60.81,37.00,61.0,32.75,61.06,35.75
2021-08-27T00:49:00Z,18.00,60.81,37.00,61.0,32.75,61.06,35.69
2021-08-27T00:50:00Z,18.06,60.81,37.00,60.94,32.75,61.06,35.69
2021-08-27T00:51:00Z,18.06,60.81,36.94,60.94,32.75,61.06,35.75
2021-08-27T00:52:00Z,17.94,60.81,36.94,60.94,32.75,61.00,35.69
2021-08-27T00:54:00Z,17.88,60.81,37.00,60.94,32.69,61.00,35.69
2021-08-27T00:55:00Z,17.88,60.75,36.94,60.94,32.69,61.00,35.69
2021-08-27T00:56:00Z,17.88,60.75,36.94,60.94,32.75,61.00,35.69
2021-08-27T00:57:00Z,17.88,60.75,36.94,60.94,32.75,61.00,35.69
2021-08-27T00:58:00Z,17.88,60.75,36.94,60.94,32.69,61.00,35.62
2021-08-27T01:00:00Z,17.88,60.75,36.88,60.88,32.75,61.00,35.62
2021-08-27T01:01:00Z,17.88,60.75,36.94,60.94,32.69,61.00,35.69
2021-08-27T01:02:00Z,17.94,60.75,36.94,60.94,32.75,61.00,35.62
2021-08-27T01:03:00Z,17.94,60.75,36.94,60.88,32.75,60.94,35.62
2021-08-27T01:05:00Z,18.00,60.69,36.88,60.88,32.75,60.94,35.62
2021-08-27T01:06:00Z,18.06,60.69,36.88,60.88,32.62,60.94,35.62
2021-08-27T01:07:00Z,18.00,60.69,36.88,60.88,32.69,60.94,35.56
2021-08-27T01:08:00Z,17.88,60.69,36.88,60.88,32.69,60.94,35.56
2021-08-27T01:10:00Z,17.88,60.69,36.81,60.88,32.62,60.94,35.50
2021-08-27T01:11:00Z,17.81,60.69,36.81,60.88,32.62,60.94,35.56
2021-08-27T01:12:00Z,17.88,60.69,36.81,60.81,32.62,60.94,35.56
2021-08-27T01:13:00Z,17.94,60.69,36.81,60.81,32.62,60.94,35.56
2021-08-27T01:14:00Z,17.94,60.62,36.81,60.81,32.56,60.88,35.56
2021-08-27T01:16:00Z,17.88,60.62,36.81,60.81,32.62,60.88,35.50
2021-08-27T01:17:00Z,17.94,60.62,36.75,60.81,32.50,60.88,35.50
2021-08-27T01:18:00Z,17.88,60.62,36.81,60.81,32.50,60.88,35.50
2021-08-27T01:19:00Z,17.88,60.62,36.81,60.81,32.50,60.88,35.50
2021-08-27T01:21:00Z,17.75,60.62,36.81,60.81,32.44,60.88,35.50
2021-08-27T01:22:00Z,17.69,60.62,36.81,60.81,32.44,60.88,35.50
2021-08-27T01:23:00Z,17.75,60.62,36.75,60.81,32.38,60.88,35.44
2021-08-27T01:24:00Z,17.81,60.62,36.75,60.75,32.38,60.88,35.50
2021-08-27T01:26:00Z,17.75,60.62,36.75,60.75,32.44,60.88,35.44
2021-08-27T01:27:00Z,17.56,60.62,36.75,60.75,32.38,60.81,35.44
2021-08-27T01:28:00Z,17.44,60.62,36.75,60.75,32.38,60.81,35.38
2021-08-27T01:29:00Z,17.38,60.56,36.75,60.75,32.38,60.81,35.44
2021-08-27T01:30:00Z,17.50,60.56,36.75,60.75,32.38,60.81,35.44
2021-08-27T01:32:00Z,17.62,60.56,36.69,60.75,32.38,60.81,35.38
2021-08-27T01:33:00Z,17.62,60.56,36.69,60.75,32.38,60.81,35.38
